ride_id,travel_date,travel_time,travel_from,car_type,max_capacity,number_of_tickets
10397,29-12-17,10:53,Kisii,shuttle,11,11.0
10398,29-12-17,10:00,Kisii,shuttle,11,3.0
10399,29-12-17,10:30,Kisii,shuttle,11,3.0
10400,12-02-18,7:08,Kehancha,Bus,49,16.0
10401,29-12-17,9:30,Kisii,shuttle,11,1.0
10402,29-12-17,10:51,Kisii,shuttle,11,11.0
10403,12-02-18,7:09,Kijauri,shuttle,11,1.0
10404,29-12-17,10:40,Kisii,shuttle,11,11.0
10405,12-02-18,7:14,Nyachenge,Bus,49,1.0
10406,12-02-18,7:04,Homa Bay,Bus,49,24.0
10407,12-02-18,6:40,Kijauri,shuttle,11,1.0
10408,12-02-18,6:30,Kijauri,shuttle,11,1.0
10409,12-02-18,7:00,Sirare,Bus,49,4.0
10410,12-02-18,6:10,Kijauri,shuttle,11,1.0
10411,12-02-18,5:30,Kijauri,shuttle,11,3.0
10412,12-02-18,7:08,Migori,Bus,49,1.0
10415,29-12-17,10:20,Kisii,shuttle,11,3.0
10419,29-12-17,6:00,Kisii,shuttle,11,1.0
10420,29-12-17,5:00,Kisii,shuttle,11,1.0
10425,28-12-17,6:30,Kisii,shuttle,11,1.0
10426,28-12-17,7:06,Kisii,Bus,49,3.0
10427,28-12-17,7:05,Kisii,Bus,49,1.0
10428,28-12-17,10:59,Kisii,shuttle,11,11.0
10429,28-12-17,10:55,Kisii,shuttle,11,5.0
10430,28-12-17,10:57,Kisii,shuttle,11,5.0
10431,28-12-17,10:58,Kisii,shuttle,11,1.0
10432,28-12-17,10:56,Kisii,shuttle,11,8.0
10433,13-02-18,7:04,Nyachenge,Bus,49,1.0
10434,13-02-18,7:05,Nyachenge,Bus,49,5.0
10435,13-02-18,19:07,Sirare,Bus,49,43.0
10436,13-02-18,7:04,Rongo,Bus,49,13.0
10437,13-02-18,7:08,Awendo,Bus,49,21.0
10438,13-02-18,7:10,Homa Bay,Bus,49,9.0
10439,13-02-18,7:09,Homa Bay,Bus,49,21.0
10441,13-02-18,7:12,Migori,Bus,49,47.0
10442,13-02-18,7:05,Rongo,Bus,49,10.0
10443,28-12-17,10:54,Kisii,shuttle,11,10.0
10444,13-02-18,7:13,Kehancha,Bus,49,17.0
10445,28-12-17,10:50,Kisii,shuttle,11,7.0
10446,28-12-17,10:53,Kisii,shuttle,11,4.0
10447,28-12-17,10:51,Kisii,shuttle,11,2.0
10448,28-12-17,10:40,Kisii,shuttle,11,10.0
10449,13-02-18,7:08,Kehancha,Bus,49,15.0
10450,28-12-17,9:30,Kisii,shuttle,11,7.0
10451,28-12-17,10:30,Kisii,shuttle,11,9.0
10452,28-12-17,9:20,Kisii,shuttle,11,10.0
10453,28-12-17,10:20,Kisii,shuttle,11,11.0
10454,28-12-17,10:10,Kisii,shuttle,11,11.0
10455,28-12-17,10:00,Kisii,shuttle,11,5.0
10456,28-12-17,9:50,Kisii,shuttle,11,2.0
10457,28-12-17,9:40,Kisii,shuttle,11,5.0
10458,28-12-17,8:20,Kisii,shuttle,11,4.0
10459,13-02-18,7:09,Rongo,Bus,49,1.0
10460,28-12-17,9:10,Kisii,shuttle,11,3.0
10461,28-12-17,8:50,Kisii,shuttle,11,5.0
10462,28-12-17,8:40,Kisii,shuttle,11,3.0
10463,28-12-17,19:06,Kisii,Bus,49,16.0
10464,28-12-17,19:05,Kisii,Bus,49,10.0
10465,28-12-17,5:00,Kisii,shuttle,11,1.0
10468,27-12-17,7:06,Kisii,Bus,49,10.0
10469,27-12-17,10:54,Kisii,shuttle,11,1.0
10470,27-12-17,7:04,Kisii,Bus,49,1.0
10471,27-12-17,5:10,Kisii,shuttle,11,1.0
10472,27-12-17,5:40,Kisii,shuttle,11,1.0
10473,27-12-17,5:00,Kisii,shuttle,11,2.0
10476,26-12-17,9:10,Kisii,shuttle,11,1.0
10477,26-12-17,10:10,Kisii,shuttle,11,1.0
10478,26-12-17,8:10,Kisii,shuttle,11,1.0
10479,25-12-17,7:20,Kisii,shuttle,11,1.0
10480,25-12-17,7:09,Kisii,shuttle,11,1.0
10481,25-12-17,6:30,Kisii,shuttle,11,3.0
10482,25-12-17,8:00,Kisii,shuttle,11,2.0
10483,25-12-17,5:00,Kisii,shuttle,11,1.0
10484,24-12-17,9:50,Kisii,shuttle,11,1.0
10485,24-12-17,9:40,Kisii,shuttle,11,1.0
10486,24-12-17,9:30,Kisii,shuttle,11,3.0
10487,24-12-17,8:50,Kisii,shuttle,11,1.0
10488,24-12-17,8:20,Kisii,shuttle,11,1.0
10489,24-12-17,19:05,Kisii,Bus,49,1.0
10490,24-12-17,19:06,Kisii,Bus,49,2.0
10491,24-12-17,7:06,Kisii,Bus,49,4.0
10492,24-12-17,7:50,Kisii,shuttle,11,7.0
10493,24-12-17,5:50,Kisii,shuttle,11,1.0
10494,24-12-17,5:40,Kisii,shuttle,11,2.0
10495,24-12-17,5:00,Kisii,shuttle,11,2.0
10500,23-12-17,7:10,Kisii,Bus,49,2.0
10501,23-12-17,7:14,Kisii,Bus,49,21.0
10502,23-12-17,7:06,Kisii,Bus,49,17.0
10503,13-02-18,7:06,Kijauri,Bus,49,3.0
10504,13-02-18,7:15,Rongo,Bus,49,1.0
10505,23-12-17,9:30,Kisii,shuttle,11,3.0
10506,13-02-18,7:15,Awendo,Bus,49,1.0
10507,23-12-17,5:20,Kisii,shuttle,11,2.0
10508,23-12-17,6:40,Kisii,shuttle,11,1.0
10509,23-12-17,5:40,Kisii,shuttle,11,1.0
10510,23-12-17,5:00,Kisii,shuttle,11,1.0
10512,13-02-18,7:04,Homa Bay,Bus,49,23.0
10513,13-02-18,7:15,Migori,Bus,49,16.0
10514,13-02-18,7:00,Sirare,Bus,49,5.0
10515,13-02-18,5:20,Kijauri,shuttle,11,1.0
10516,13-02-18,7:11,Rongo,Bus,49,1.0
10525,22-12-17,7:14,Kisii,Bus,49,1.0
10526,22-12-17,7:06,Kisii,Bus,49,3.0
10527,22-12-17,10:10,Kisii,shuttle,11,8.0
10529,22-12-17,10:20,Kisii,shuttle,11,4.0
10530,22-12-17,10:00,Kisii,shuttle,11,8.0
10531,22-12-17,9:50,Kisii,shuttle,11,10.0
10532,22-12-17,9:40,Kisii,shuttle,11,11.0
10533,22-12-17,9:30,Kisii,shuttle,11,11.0
10534,22-12-17,9:20,Kisii,shuttle,11,11.0
10535,22-12-17,8:40,Kisii,shuttle,11,11.0
10536,14-02-18,7:11,Nyachenge,Bus,49,1.0
10537,14-02-18,19:07,Sirare,Bus,49,25.0
10538,22-12-17,9:10,Kisii,shuttle,11,11.0
10539,14-02-18,7:12,Migori,Bus,49,38.0
10540,14-02-18,7:09,Homa Bay,Bus,49,32.0
10541,14-02-18,7:14,Rongo,Bus,49,1.0
10542,14-02-18,7:08,Awendo,Bus,49,19.0
10543,14-02-18,7:06,Keroka,Bus,49,2.0
10544,14-02-18,7:09,Rongo,Bus,49,6.0
10545,22-12-17,9:00,Kisii,shuttle,11,11.0
10546,14-02-18,7:15,Awendo,Bus,49,1.0
10547,14-02-18,7:13,Kehancha,Bus,49,4.0
10548,22-12-17,8:50,Kisii,shuttle,11,9.0
10549,22-12-17,7:40,Kisii,shuttle,11,11.0
10550,14-02-18,7:14,Nyachenge,Bus,49,2.0
10551,14-02-18,7:05,Nyachenge,Bus,49,2.0
10552,14-02-18,7:07,Keroka,Bus,49,2.0
10553,14-02-18,10:20,Keroka,shuttle,11,1.0
10554,22-12-17,8:30,Kisii,shuttle,11,11.0
10555,22-12-17,8:20,Kisii,shuttle,11,11.0
10556,14-02-18,7:05,Rongo,Bus,49,8.0
10557,22-12-17,8:10,Kisii,shuttle,11,10.0
10558,22-12-17,8:00,Kisii,shuttle,11,11.0
10559,22-12-17,7:50,Kisii,shuttle,11,11.0
10560,14-02-18,7:04,Homa Bay,Bus,49,16.0
10561,22-12-17,19:05,Kisii,Bus,49,8.0
10562,22-12-17,7:30,Kisii,shuttle,11,11.0
10563,14-02-18,8:30,Keroka,shuttle,11,1.0
10564,22-12-17,7:20,Kisii,shuttle,11,11.0
10565,22-12-17,7:09,Kisii,shuttle,11,11.0
10566,22-12-17,19:04,Kisii,Bus,49,8.0
10567,22-12-17,7:00,Kisii,shuttle,11,9.0
10568,22-12-17,19:03,Kisii,Bus,49,2.0
10569,22-12-17,7:07,Kisii,Bus,49,18.0
10570,22-12-17,6:40,Kisii,shuttle,11,11.0
10571,22-12-17,6:50,Kisii,shuttle,11,11.0
10573,22-12-17,6:30,Kisii,shuttle,11,11.0
10574,22-12-17,6:20,Kisii,shuttle,11,8.0
10575,14-02-18,7:08,Kehancha,Bus,49,4.0
10576,22-12-17,6:10,Kisii,shuttle,11,2.0
10577,22-12-17,6:00,Kisii,shuttle,11,1.0
10578,22-12-17,5:20,Kisii,shuttle,11,1.0
10572,22-12-17,5:00,Kisii,shuttle,11,1.0
10580,14-02-18,7:04,Rongo,Bus,49,13.0
10582,14-02-18,7:15,Migori,Bus,49,10.0
10583,14-02-18,7:00,Sirare,Bus,49,9.0
10592,21-12-17,7:07,Kisii,Bus,49,18.0
10593,21-12-17,10:50,Kisii,shuttle,11,5.0
10594,21-12-17,19:04,Kisii,Bus,49,9.0
10595,21-12-17,10:40,Kisii,shuttle,11,5.0
10596,21-12-17,7:06,Kisii,Bus,49,32.0
10597,21-12-17,10:30,Kisii,shuttle,11,6.0
10598,21-12-17,19:03,Kisii,Bus,49,38.0
10599,21-12-17,10:20,Kisii,shuttle,11,9.0
10600,21-12-17,10:10,Kisii,shuttle,11,10.0
10601,15-02-18,19:07,Sirare,Bus,49,36.0
10602,15-02-18,7:04,Homa Bay,Bus,49,20.0
10603,15-02-18,7:09,Homa Bay,Bus,49,17.0
10604,15-02-18,7:08,Awendo,Bus,49,15.0
10605,15-02-18,7:12,Migori,Bus,49,36.0
10606,15-02-18,7:08,Migori,Bus,49,1.0
10607,15-02-18,7:15,Awendo,Bus,49,4.0
10608,15-02-18,7:05,Nyachenge,Bus,49,4.0
10609,15-02-18,7:14,Rongo,Bus,49,2.0
10610,15-02-18,19:07,Awendo,Bus,49,1.0
10611,15-02-18,7:13,Kehancha,Bus,49,8.0
10612,21-12-17,10:00,Kisii,shuttle,11,11.0
10613,21-12-17,7:10,Kisii,Bus,49,8.0
10614,21-12-17,9:50,Kisii,shuttle,11,11.0
10615,15-02-18,9:00,Keroka,shuttle,11,1.0
10616,21-12-17,7:02,Kisii,Bus,49,1.0
10617,21-12-17,9:40,Kisii,shuttle,11,11.0
10618,21-12-17,9:00,Kisii,shuttle,11,7.0
10619,21-12-17,9:30,Kisii,shuttle,11,11.0
10620,21-12-17,9:20,Kisii,shuttle,11,11.0
10621,15-02-18,7:09,Rongo,Bus,49,1.0
10622,21-12-17,8:50,Kisii,shuttle,11,3.0
10623,15-02-18,5:00,Keroka,shuttle,11,1.0
10624,21-12-17,9:10,Kisii,shuttle,11,11.0
10625,15-02-18,7:08,Kehancha,Bus,49,11.0
10626,21-12-17,8:40,Kisii,shuttle,11,9.0
10627,21-12-17,8:30,Kisii,shuttle,11,11.0
10628,21-12-17,7:08,Kisii,Bus,49,2.0
10629,21-12-17,8:20,Kisii,shuttle,11,11.0
10630,21-12-17,8:10,Kisii,shuttle,11,11.0
10631,21-12-17,8:00,Kisii,shuttle,11,11.0
10632,21-12-17,7:50,Kisii,shuttle,11,11.0
10633,15-02-18,6:20,Kijauri,shuttle,11,3.0
10634,15-02-18,7:06,Kijauri,Bus,49,3.0
10635,21-12-17,7:40,Kisii,shuttle,11,11.0
10636,15-02-18,6:40,Kijauri,shuttle,11,2.0
10637,15-02-18,7:05,Rongo,Bus,49,8.0
10638,15-02-18,6:10,Kijauri,shuttle,11,1.0
10639,15-02-18,7:00,Sirare,Bus,49,7.0
10640,15-02-18,7:15,Migori,Bus,49,13.0
10641,15-02-18,6:00,Kijauri,shuttle,11,2.0
10645,21-12-17,7:20,Kisii,shuttle,11,11.0
10648,21-12-17,7:30,Kisii,shuttle,11,11.0
10650,15-02-18,7:00,Awendo,Bus,49,2.0
10651,21-12-17,7:09,Kisii,shuttle,11,8.0
10652,21-12-17,7:00,Kisii,shuttle,11,11.0
10653,16-02-18,7:04,Rongo,Bus,49,11.0
10654,16-02-18,19:07,Sirare,Bus,49,40.0
10655,16-02-18,7:14,Rongo,Bus,49,13.0
10656,16-02-18,7:09,Homa Bay,Bus,49,31.0
10657,16-02-18,7:15,Migori,Bus,49,10.0
10658,16-02-18,7:10,Homa Bay,Bus,49,8.0
10659,16-02-18,7:15,Awendo,Bus,49,4.0
10660,16-02-18,7:08,Migori,Bus,49,15.0
10661,16-02-18,7:12,Migori,Bus,49,30.0
10662,16-02-18,5:00,Kijauri,shuttle,11,5.0
10663,21-12-17,5:50,Kisii,shuttle,11,1.0
10664,21-12-17,6:50,Kisii,shuttle,11,11.0
10665,21-12-17,6:10,Kisii,shuttle,11,11.0
10666,16-02-18,7:06,Kijauri,Bus,49,2.0
10667,21-12-17,6:40,Kisii,shuttle,11,10.0
10668,21-12-17,6:30,Kisii,shuttle,11,11.0
10669,21-12-17,6:00,Kisii,shuttle,11,11.0
10670,21-12-17,6:20,Kisii,shuttle,11,11.0
10671,16-02-18,7:08,Awendo,Bus,49,25.0
10672,16-02-18,10:55,Keroka,shuttle,11,2.0
10673,21-12-17,5:30,Kisii,shuttle,11,6.0
10674,21-12-17,5:20,Kisii,shuttle,11,1.0
10675,21-12-17,5:40,Kisii,shuttle,11,1.0
10676,21-12-17,5:00,Kisii,shuttle,11,1.0
10677,21-12-17,5:10,Kisii,shuttle,11,2.0
10680,20-12-17,7:02,Kisii,Bus,49,15.0
10681,20-12-17,7:06,Kisii,Bus,49,14.0
10682,20-12-17,7:14,Kisii,Bus,49,7.0
10683,20-12-17,10:50,Kisii,shuttle,11,3.0
10684,16-02-18,7:13,Kehancha,Bus,49,5.0
10685,20-12-17,10:30,Kisii,shuttle,11,7.0
10686,20-12-17,19:03,Kisii,Bus,49,12.0
10687,20-12-17,10:20,Kisii,shuttle,11,11.0
10688,16-02-18,9:30,Keroka,shuttle,11,2.0
10689,20-12-17,10:00,Kisii,shuttle,11,12.0
10690,20-12-17,10:10,Kisii,shuttle,11,11.0
10691,16-02-18,7:08,Kehancha,Bus,49,11.0
10692,16-02-18,7:05,Rongo,Bus,49,8.0
10693,20-12-17,9:50,Kisii,shuttle,11,9.0
10694,20-12-17,9:40,Kisii,shuttle,11,10.0
10695,20-12-17,9:30,Kisii,shuttle,11,11.0
10696,20-12-17,7:50,Kisii,shuttle,11,1.0
10697,20-12-17,9:20,Kisii,shuttle,11,9.0
10698,20-12-17,8:00,Kisii,shuttle,11,10.0
10699,20-12-17,9:10,Kisii,shuttle,11,10.0
10700,20-12-17,9:00,Kisii,shuttle,11,11.0
10701,20-12-17,8:50,Kisii,shuttle,11,11.0
10702,20-12-17,8:40,Kisii,shuttle,11,11.0
10703,20-12-17,8:30,Kisii,shuttle,11,11.0
10704,20-12-17,8:20,Kisii,shuttle,11,11.0
10705,16-02-18,7:05,Nyachenge,Bus,49,2.0
10706,20-12-17,8:10,Kisii,shuttle,11,11.0
10707,16-02-18,7:04,Homa Bay,Bus,49,21.0
10708,16-02-18,6:30,Kijauri,shuttle,11,1.0
10709,16-02-18,7:00,Sirare,Bus,49,1.0
10710,16-02-18,7:11,Homa Bay,Bus,49,1.0
10711,16-02-18,5:40,Kijauri,shuttle,11,1.0
10716,20-12-17,7:40,Kisii,shuttle,11,4.0
10717,20-12-17,7:30,Kisii,shuttle,11,11.0
10720,20-12-17,19:05,Kisii,Bus,49,10.0
10721,20-12-17,19:06,Kisii,Bus,49,9.0
10722,17-02-18,7:04,Rongo,Bus,49,19.0
10723,17-02-18,7:00,Rongo,Bus,49,14.0
10724,17-02-18,19:07,Sirare,Bus,49,31.0
10725,17-02-18,7:05,Nyachenge,Bus,49,3.0
10726,17-02-18,7:11,Homa Bay,Bus,49,2.0
10727,20-12-17,7:20,Kisii,shuttle,11,6.0
10728,17-02-18,7:08,Migori,Bus,49,19.0
10729,17-02-18,7:12,Migori,Bus,49,27.0
10730,17-02-18,7:08,Awendo,Bus,49,8.0
10731,17-02-18,7:06,Keroka,Bus,49,5.0
10732,17-02-18,7:09,Homa Bay,Bus,49,33.0
10733,17-02-18,7:09,Rongo,Bus,49,1.0
10734,17-02-18,7:15,Rongo,Bus,49,7.0
10735,17-02-18,7:13,Kehancha,Bus,49,15.0
10736,17-02-18,7:06,Kijauri,Bus,49,2.0
10737,17-02-18,10:30,Kijauri,shuttle,11,2.0
10738,17-02-18,7:15,Migori,Bus,49,2.0
10739,17-02-18,10:00,Kijauri,shuttle,11,1.0
10740,17-02-18,9:50,Kijauri,shuttle,11,1.0
10741,17-02-18,9:00,Kijauri,shuttle,11,1.0
10742,17-02-18,8:40,Kijauri,shuttle,11,1.0
10743,17-02-18,8:20,Kijauri,shuttle,11,1.0
10744,17-02-18,8:10,Kijauri,shuttle,11,1.0
10745,17-02-18,7:50,Kijauri,shuttle,11,3.0
10746,17-02-18,7:08,Kehancha,Bus,49,16.0
10747,17-02-18,7:04,Homa Bay,Bus,49,11.0
10748,17-02-18,7:00,Sirare,Bus,49,6.0
10749,17-02-18,6:10,Kijauri,shuttle,11,1.0
10751,17-02-18,7:05,Rongo,Bus,49,1.0
10752,17-02-18,7:04,Nyachenge,Bus,49,1.0
10761,20-12-17,7:09,Kisii,shuttle,11,6.0
10762,18-02-18,7:10,Rongo,Bus,49,2.0
10763,18-02-18,7:09,Homa Bay,Bus,49,31.0
10764,18-02-18,7:12,Migori,Bus,49,31.0
10765,18-02-18,7:08,Awendo,Bus,49,9.0
10766,20-12-17,7:00,Kisii,shuttle,11,11.0
10767,18-02-18,7:04,Homa Bay,Bus,49,16.0
10768,18-02-18,7:15,Migori,Bus,49,21.0
10769,18-02-18,7:08,Migori,Bus,49,17.0
10770,18-02-18,7:08,Kehancha,Bus,49,18.0
10771,20-12-17,19:04,Kisii,Bus,49,7.0
10772,20-12-17,6:50,Kisii,shuttle,11,6.0
10773,18-02-18,19:07,Sirare,Bus,49,7.0
10774,18-02-18,7:13,Kehancha,Bus,49,10.0
10775,20-12-17,6:40,Kisii,shuttle,11,11.0
10776,20-12-17,6:30,Kisii,shuttle,11,10.0
10777,20-12-17,7:07,Kisii,Bus,49,5.0
10778,20-12-17,6:20,Kisii,shuttle,11,4.0
10779,20-12-17,6:10,Kisii,shuttle,11,1.0
10780,20-12-17,6:00,Kisii,shuttle,11,2.0
10781,18-02-18,7:05,Rongo,Bus,49,9.0
10782,20-12-17,5:00,Kisii,shuttle,11,6.0
10783,20-12-17,5:20,Kisii,shuttle,11,10.0
10784,20-12-17,5:10,Kisii,shuttle,11,7.0
10787,19-12-17,7:06,Kisii,Bus,49,27.0
10788,19-12-17,10:40,Kisii,shuttle,11,1.0
10789,19-12-17,6:30,Kisii,shuttle,11,10.0
10790,19-12-17,10:20,Kisii,shuttle,11,10.0
10791,19-12-17,19:04,Kisii,Bus,49,15.0
10792,19-12-17,10:10,Kisii,shuttle,11,11.0
10793,19-12-17,10:00,Kisii,shuttle,11,11.0
10794,18-02-18,7:06,Kijauri,Bus,49,7.0
10795,19-12-17,7:10,Kisii,Bus,49,3.0
10796,18-02-18,7:08,Rongo,Bus,49,1.0
10797,19-12-17,7:14,Kisii,Bus,49,5.0
10798,19-12-17,9:50,Kisii,shuttle,11,11.0
10799,19-12-17,9:40,Kisii,shuttle,11,11.0
10800,19-12-17,9:30,Kisii,shuttle,11,11.0
10801,19-12-17,9:20,Kisii,shuttle,11,7.0
10802,19-12-17,9:10,Kisii,shuttle,11,6.0
10803,19-12-17,7:07,Kisii,Bus,49,11.0
10804,19-12-17,9:00,Kisii,shuttle,11,9.0
10805,19-12-17,8:50,Kisii,shuttle,11,11.0
10806,19-12-17,8:40,Kisii,shuttle,11,11.0
10807,19-12-17,8:30,Kisii,shuttle,11,11.0
10808,19-12-17,8:20,Kisii,shuttle,11,11.0
10809,19-12-17,8:10,Kisii,shuttle,11,11.0
10810,19-12-17,8:00,Kisii,shuttle,11,11.0
10811,19-12-17,7:50,Kisii,shuttle,11,11.0
10812,19-12-17,19:05,Kisii,Bus,49,18.0
10813,18-02-18,6:50,Kijauri,shuttle,11,1.0
10814,18-02-18,7:05,Nyachenge,Bus,49,1.0
10815,18-02-18,7:14,Rongo,Bus,49,1.0
10816,18-02-18,7:11,Homa Bay,Bus,49,4.0
10817,18-02-18,7:04,Rongo,Bus,49,11.0
10818,18-02-18,7:00,Sirare,Bus,49,9.0
10819,18-02-18,6:20,Kijauri,shuttle,11,2.0
10820,18-02-18,7:10,Homa Bay,Bus,49,2.0
10821,18-02-18,7:09,Rongo,Bus,49,3.0
10830,19-12-17,7:40,Kisii,shuttle,11,11.0
10831,19-02-18,7:05,Rongo,Bus,49,17.0
10832,19-02-18,7:05,Nyachenge,Bus,49,5.0
10833,19-02-18,7:15,Rongo,Bus,49,4.0
10834,19-02-18,19:07,Sirare,Bus,49,49.0
10835,19-02-18,7:08,Kehancha,Bus,49,9.0
10836,19-02-18,7:08,Migori,Bus,49,22.0
10837,19-02-18,7:08,Awendo,Bus,49,16.0
10838,19-02-18,7:10,Homa Bay,Bus,49,4.0
10839,19-02-18,7:09,Homa Bay,Bus,49,31.0
10840,19-02-18,7:12,Migori,Bus,49,36.0
10841,19-02-18,7:04,Rongo,Bus,49,10.0
10842,19-02-18,7:13,Rongo,Bus,49,1.0
10843,19-02-18,7:09,Rongo,Bus,49,4.0
10844,19-02-18,7:11,Homa Bay,Bus,49,3.0
10845,19-12-17,7:30,Kisii,shuttle,11,11.0
10846,19-12-17,19:03,Kisii,Bus,49,23.0
10847,19-12-17,7:20,Kisii,shuttle,11,12.0
10848,19-12-17,7:09,Kisii,shuttle,11,11.0
10849,19-12-17,7:02,Kisii,Bus,49,1.0
10850,19-12-17,7:00,Kisii,shuttle,11,10.0
10851,19-12-17,6:50,Kisii,shuttle,11,11.0
10852,19-12-17,6:40,Kisii,shuttle,11,11.0
10853,19-12-17,5:00,Kisii,shuttle,11,3.0
10854,19-12-17,5:20,Kisii,shuttle,11,1.0
10857,18-12-17,10:50,Kisii,shuttle,11,1.0
10858,18-12-17,10:40,Kisii,shuttle,11,5.0
10859,18-12-17,7:05,Kisii,Bus,49,1.0
10860,18-12-17,19:03,Kisii,Bus,49,10.0
10861,18-12-17,7:07,Kisii,Bus,49,35.0
10862,18-12-17,10:30,Kisii,shuttle,11,10.0
10863,18-12-17,10:20,Kisii,shuttle,11,11.0
10864,19-02-18,7:06,Kijauri,Bus,49,2.0
10865,18-12-17,10:10,Kisii,shuttle,11,11.0
10866,18-12-17,7:10,Kisii,Bus,49,1.0
10867,18-12-17,10:00,Kisii,shuttle,11,11.0
10868,18-12-17,9:50,Kisii,shuttle,11,11.0
10869,18-12-17,9:40,Kisii,shuttle,11,11.0
10870,18-12-17,9:30,Kisii,shuttle,11,11.0
10871,19-02-18,7:06,Keroka,Bus,49,1.0
10872,18-12-17,9:20,Kisii,shuttle,11,11.0
10873,18-12-17,9:10,Kisii,shuttle,11,11.0
10874,18-12-17,9:00,Kisii,shuttle,11,11.0
10875,19-02-18,7:04,Homa Bay,Bus,49,13.0
10876,19-02-18,7:08,Rongo,Bus,49,2.0
10877,19-02-18,7:15,Migori,Bus,49,5.0
10878,19-02-18,7:00,Sirare,Bus,49,4.0
10879,19-02-18,5:30,Kijauri,shuttle,11,1.0
10880,19-02-18,5:00,Kijauri,shuttle,11,1.0
10881,19-02-18,7:13,Kehancha,Bus,49,1.0
10883,18-12-17,7:06,Kisii,Bus,49,5.0
10888,18-12-17,8:50,Kisii,shuttle,11,11.0
10891,18-12-17,8:40,Kisii,shuttle,11,11.0
10892,18-12-17,5:00,Kisii,shuttle,11,2.0
10893,19-02-18,5:20,Kijauri,shuttle,11,1.0
10895,18-12-17,8:30,Kisii,shuttle,11,11.0
10896,20-02-18,7:04,Nyachenge,Bus,49,1.0
10897,20-02-18,19:07,Sirare,Bus,49,47.0
10898,20-02-18,7:10,Homa Bay,Bus,49,2.0
10899,20-02-18,7:09,Homa Bay,Bus,49,32.0
10900,20-02-18,7:04,Homa Bay,Bus,49,15.0
10901,20-02-18,7:12,Migori,Bus,49,19.0
10902,20-02-18,7:05,Rongo,Bus,49,12.0
10903,20-02-18,7:08,Kehancha,Bus,49,7.0
10904,20-02-18,7:08,Awendo,Bus,49,17.0
10905,18-12-17,8:20,Kisii,shuttle,11,8.0
10906,20-02-18,7:06,Kijauri,Bus,49,2.0
10907,18-12-17,8:00,Kisii,shuttle,11,11.0
10908,18-12-17,8:10,Kisii,shuttle,11,6.0
10909,20-02-18,7:13,Kehancha,Bus,49,8.0
10910,18-12-17,19:06,Kisii,Bus,49,19.0
10911,20-02-18,7:15,Migori,Bus,49,7.0
10912,18-12-17,7:50,Kisii,shuttle,11,11.0
10913,18-12-17,7:40,Kisii,shuttle,11,8.0
10914,20-02-18,7:09,Rongo,Bus,49,3.0
10915,20-02-18,7:10,Rongo,Bus,49,1.0
10916,20-02-18,7:08,Migori,Bus,49,7.0
10917,20-02-18,7:14,Rongo,Bus,49,2.0
10918,18-12-17,7:30,Kisii,shuttle,11,10.0
10919,18-12-17,7:20,Kisii,shuttle,11,11.0
10920,18-12-17,19:05,Kisii,Bus,49,4.0
10921,18-12-17,7:09,Kisii,shuttle,11,11.0
10922,20-02-18,7:06,Keroka,Bus,49,1.0
10923,18-12-17,19:04,Kisii,Bus,49,9.0
10924,18-12-17,7:00,Kisii,shuttle,11,11.0
10925,18-12-17,6:50,Kisii,shuttle,11,11.0
10926,18-12-17,6:40,Kisii,shuttle,11,10.0
10927,18-12-17,6:30,Kisii,shuttle,11,9.0
10928,18-12-17,5:20,Kisii,shuttle,11,1.0
10929,18-12-17,6:00,Kisii,shuttle,11,11.0
10930,20-02-18,7:15,Rongo,Bus,49,1.0
10931,18-12-17,5:50,Kisii,shuttle,11,11.0
10932,18-12-17,5:40,Kisii,shuttle,11,11.0
10933,20-02-18,7:04,Rongo,Bus,49,5.0
10934,20-02-18,7:11,Homa Bay,Bus,49,3.0
10935,18-12-17,7:04,Kisii,Bus,49,1.0
10938,20-02-18,7:00,Sirare,Bus,49,7.0
10939,20-02-18,8:00,Keroka,shuttle,11,1.0
10940,20-02-18,7:14,Nyachenge,Bus,49,1.0
10949,17-12-17,8:10,Kisii,shuttle,11,1.0
10950,17-12-17,11:07,Kisii,shuttle,11,3.0
10951,17-12-17,11:06,Kisii,shuttle,11,7.0
10952,17-12-17,11:05,Kisii,shuttle,11,4.0
10953,17-12-17,7:06,Kisii,Bus,49,21.0
10954,17-12-17,11:04,Kisii,shuttle,11,10.0
10955,21-02-18,7:12,Migori,Bus,49,33.0
10956,21-02-18,7:06,Keroka,Bus,49,1.0
10957,21-02-18,7:04,Rongo,Bus,49,6.0
10958,21-02-18,7:08,Migori,Bus,49,10.0
10959,21-02-18,7:13,Rongo,Bus,49,2.0
10960,21-02-18,19:07,Sirare,Bus,49,33.0
10961,21-02-18,7:10,Homa Bay,Bus,49,2.0
10962,21-02-18,7:06,Kijauri,Bus,49,3.0
10963,21-02-18,7:09,Homa Bay,Bus,49,28.0
10964,21-02-18,7:08,Awendo,Bus,49,19.0
10965,21-02-18,7:05,Rongo,Bus,49,19.0
10966,21-02-18,7:13,Kehancha,Bus,49,10.0
10967,17-12-17,11:03,Kisii,shuttle,11,11.0
10968,21-02-18,7:15,Migori,Bus,49,6.0
10969,17-12-17,11:02,Kisii,shuttle,11,11.0
10970,21-02-18,10:30,Kijauri,shuttle,11,1.0
10971,17-12-17,11:00,Kisii,shuttle,11,11.0
10972,21-02-18,7:09,Rongo,Bus,49,1.0
